Run tabu search analysis
Size shrunk from 500 to 500
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
9 | 1 | 336 | 336 | Search | -369419 | -369419 | Global Improvement.
17 | 1 | 639 | 639 | Search | -369422 | -369422 | Global Improvement.
17 | 1 | 640 | 640 | Search | -369466 | -369466 | Global Improvement.
17 | 1 | 641 | 641 | Search | -369496 | -369496 | Global Improvement.
17 | 1 | 642 | 642 | Search | -369516 | -369516 | Global Improvement.
17 | 1 | 643 | 643 | Search | -369688 | -369688 | Global Improvement.
17 | 1 | 644 | 644 | Search | -369704 | -369704 | Global Improvement.
17 | 1 | 645 | 645 | Search | -369742 | -369742 | Global Improvement.
17 | 1 | 646 | 646 | Search | -369804 | -369804 | Global Improvement.
17 | 1 | 647 | 647 | Search | -369864 | -369864 | Global Improvement.
17 | 1 | 648 | 648 | Search | -369902 | -369902 | Global Improvement.
17 | 1 | 649 | 649 | Search | -369956 | -369956 | Global Improvement.
17 | 1 | 650 | 650 | Search | -369988 | -369988 | Global Improvement.
17 | 1 | 651 | 651 | Search | -369996 | -369996 | Global Improvement.
17 | 1 | 652 | 652 | Search | -369998 | -369998 | Global Improvement.
17 | 1 | 653 | 653 | Search | -370018 | -370018 | Global Improvement.
17 | 1 | 658 | 658 | Search | -370038 | -370038 | Global Improvement.
17 | 1 | 659 | 659 | Search | -370084 | -370084 | Global Improvement.
18 | 1 | 663 | 663 | Search | -370141 | -370141 | Global Improvement.
18 | 1 | 667 | 667 | Search | -370148 | -370148 | Global Improvement.
18 | 1 | 668 | 668 | Search | -370224 | -370224 | Global Improvement.
161 | 9 | 5806 | 938 | Search | -370236 | -370236 | Global Improvement.
161 | 9 | 5807 | 939 | Search | -370266 | -370266 | Global Improvement.
161 | 9 | 5808 | 940 | Search | -370352 | -370352 | Global Improvement.
161 | 9 | 5809 | 941 | Search | -370379 | -370379 | Global Improvement.
161 | 9 | 5810 | 942 | Search | -370389 | -370389 | Global Improvement.
161 | 9 | 5811 | 943 | Search | -370391 | -370391 | Global Improvement.
161 | 9 | 5814 | 946 | Search | -370397 | -370397 | Global Improvement.
161 | 9 | 5815 | 947 | Search | -370437 | -370437 | Global Improvement.
1247 | 79 | 43545 | 980 | Search | -370440 | -370440 | Global Improvement.
1247 | 79 | 43546 | 981 | Search | -370470 | -370470 | Global Improvement.
1247 | 79 | 43547 | 982 | Search | -370498 | -370498 | Global Improvement.

 Optimization finished in 4.309257699s. 
 Objective of best solution found: -370498Size shrunk from 2500 to 2500
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -1415311 | -1415311 | Global Improvement.
0 | 1 | 2 | 2 | Search | -1416275 | -1416275 | Global Improvement.
0 | 1 | 3 | 3 | Search | -1417219 | -1417219 | Global Improvement.
0 | 1 | 4 | 4 | Search | -1418123 | -1418123 | Global Improvement.
1 | 1 | 5 | 5 | Search | -1418998 | -1418998 | Global Improvement.
1 | 1 | 6 | 6 | Search | -1419830 | -1419830 | Global Improvement.
1 | 1 | 7 | 7 | Search | -1420662 | -1420662 | Global Improvement.
1 | 1 | 8 | 8 | Search | -1421474 | -1421474 | Global Improvement.
2 | 1 | 9 | 9 | Search | -1422252 | -1422252 | Global Improvement.
2 | 1 | 10 | 10 | Search | -1423012 | -1423012 | Global Improvement.
2 | 1 | 11 | 11 | Search | -1423746 | -1423746 | Global Improvement.
2 | 1 | 12 | 12 | Search | -1424474 | -1424474 | Global Improvement.
2 | 1 | 13 | 13 | Search | -1425194 | -1425194 | Global Improvement.
2 | 1 | 14 | 14 | Search | -1425912 | -1425912 | Global Improvement.
2 | 1 | 15 | 15 | Search | -1426618 | -1426618 | Global Improvement.
2 | 1 | 16 | 16 | Search | -1427258 | -1427258 | Global Improvement.
3 | 1 | 17 | 17 | Search | -1427830 | -1427830 | Global Improvement.
3 | 1 | 18 | 18 | Search | -1428396 | -1428396 | Global Improvement.
3 | 1 | 19 | 19 | Search | -1429044 | -1429044 | Global Improvement.
3 | 1 | 20 | 20 | Search | -1429662 | -1429662 | Global Improvement.
3 | 1 | 21 | 21 | Search | -1430226 | -1430226 | Global Improvement.
3 | 1 | 22 | 22 | Search | -1430788 | -1430788 | Global Improvement.
3 | 1 | 23 | 23 | Search | -1431462 | -1431462 | Global Improvement.
3 | 1 | 24 | 24 | Search | -1432024 | -1432024 | Global Improvement.
4 | 1 | 25 | 25 | Search | -1432678 | -1432678 | Global Improvement.
4 | 1 | 26 | 26 | Search | -1433238 | -1433238 | Global Improvement.
4 | 1 | 27 | 27 | Search | -1433780 | -1433780 | Global Improvement.
4 | 1 | 28 | 28 | Search | -1434330 | -1434330 | Global Improvement.
4 | 1 | 29 | 29 | Search | -1434852 | -1434852 | Global Improvement.
4 | 1 | 30 | 30 | Search | -1435374 | -1435374 | Global Improvement.
4 | 1 | 31 | 31 | Search | -1435894 | -1435894 | Global Improvement.
5 | 1 | 32 | 32 | Search | -1436392 | -1436392 | Global Improvement.
5 | 1 | 33 | 33 | Search | -1437000 | -1437000 | Global Improvement.
5 | 1 | 34 | 34 | Search | -1437502 | -1437502 | Global Improvement.
5 | 1 | 35 | 35 | Search | -1438010 | -1438010 | Global Improvement.
5 | 1 | 36 | 36 | Search | -1438504 | -1438504 | Global Improvement.
5 | 1 | 37 | 37 | Search | -1439136 | -1439136 | Global Improvement.
5 | 1 | 38 | 38 | Search | -1439680 | -1439680 | Global Improvement.
5 | 1 | 39 | 39 | Search | -1440168 | -1440168 | Global Improvement.
6 | 1 | 40 | 40 | Search | -1440678 | -1440678 | Global Improvement.
6 | 1 | 41 | 41 | Search | -1441180 | -1441180 | Global Improvement.
6 | 1 | 42 | 42 | Search | -1441668 | -1441668 | Global Improvement.
6 | 1 | 43 | 43 | Search | -1442338 | -1442338 | Global Improvement.
6 | 1 | 44 | 44 | Search | -1442790 | -1442790 | Global Improvement.
6 | 1 | 45 | 45 | Search | -1443288 | -1443288 | Global Improvement.
6 | 1 | 46 | 46 | Search | -1443724 | -1443724 | Global Improvement.
6 | 1 | 47 | 47 | Search | -1444146 | -1444146 | Global Improvement.
7 | 1 | 48 | 48 | Search | -1444684 | -1444684 | Global Improvement.
7 | 1 | 49 | 49 | Search | -1445166 | -1445166 | Global Improvement.
7 | 1 | 50 | 50 | Search | -1445612 | -1445612 | Global Improvement.
7 | 1 | 51 | 51 | Search | -1446050 | -1446050 | Global Improvement.
7 | 1 | 52 | 52 | Search | -1446512 | -1446512 | Global Improvement.
7 | 1 | 53 | 53 | Search | -1446934 | -1446934 | Global Improvement.
7 | 1 | 54 | 54 | Search | -1447378 | -1447378 | Global Improvement.
7 | 1 | 55 | 55 | Search | -1447792 | -1447792 | Global Improvement.
8 | 1 | 56 | 56 | Search | -1448196 | -1448196 | Global Improvement.
8 | 1 | 57 | 57 | Search | -1448594 | -1448594 | Global Improvement.
8 | 1 | 58 | 58 | Search | -1449026 | -1449026 | Global Improvement.
8 | 1 | 59 | 59 | Search | -1449556 | -1449556 | Global Improvement.
8 | 1 | 60 | 60 | Search | -1450056 | -1450056 | Global Improvement.
8 | 1 | 61 | 61 | Search | -1450470 | -1450470 | Global Improvement.
8 | 1 | 62 | 62 | Search | -1450950 | -1450950 | Global Improvement.
8 | 1 | 63 | 63 | Search | -1451352 | -1451352 | Global Improvement.
9 | 1 | 64 | 64 | Search | -1451742 | -1451742 | Global Improvement.
9 | 1 | 65 | 65 | Search | -1452244 | -1452244 | Global Improvement.
9 | 1 | 66 | 66 | Search | -1452734 | -1452734 | Global Improvement.
9 | 1 | 67 | 67 | Search | -1453150 | -1453150 | Global Improvement.
9 | 1 | 68 | 68 | Search | -1453629 | -1453629 | Global Improvement.
9 | 1 | 69 | 69 | Search | -1454049 | -1454049 | Global Improvement.
9 | 1 | 70 | 70 | Search | -1454463 | -1454463 | Global Improvement.
10 | 1 | 71 | 71 | Search | -1454865 | -1454865 | Global Improvement.
10 | 1 | 72 | 72 | Search | -1455325 | -1455325 | Global Improvement.
10 | 1 | 73 | 73 | Search | -1455803 | -1455803 | Global Improvement.
10 | 1 | 74 | 74 | Search | -1456203 | -1456203 | Global Improvement.
10 | 1 | 75 | 75 | Search | -1456665 | -1456665 | Global Improvement.
10 | 1 | 76 | 76 | Search | -1457045 | -1457045 | Global Improvement.
10 | 1 | 77 | 77 | Search | -1457423 | -1457423 | Global Improvement.
10 | 1 | 78 | 78 | Search | -1457801 | -1457801 | Global Improvement.
10 | 1 | 79 | 79 | Search | -1458167 | -1458167 | Global Improvement.
11 | 1 | 80 | 80 | Search | -1458655 | -1458655 | Global Improvement.
11 | 1 | 81 | 81 | Search | -1459051 | -1459051 | Global Improvement.
11 | 1 | 82 | 82 | Search | -1459397 | -1459397 | Global Improvement.
11 | 1 | 83 | 83 | Search | -1459741 | -1459741 | Global Improvement.
11 | 1 | 84 | 84 | Search | -1460083 | -1460083 | Global Improvement.
11 | 1 | 85 | 85 | Search | -1460539 | -1460539 | Global Improvement.
11 | 1 | 86 | 86 | Search | -1460873 | -1460873 | Global Improvement.
12 | 1 | 87 | 87 | Search | -1461209 | -1461209 | Global Improvement.
12 | 1 | 88 | 88 | Search | -1461573 | -1461573 | Global Improvement.
12 | 1 | 89 | 89 | Search | -1461891 | -1461891 | Global Improvement.
12 | 1 | 90 | 90 | Search | -1462207 | -1462207 | Global Improvement.
12 | 1 | 91 | 91 | Search | -1462513 | -1462513 | Global Improvement.
12 | 1 | 92 | 92 | Search | -1462799 | -1462799 | Global Improvement.
12 | 1 | 93 | 93 | Search | -1463067 | -1463067 | Global Improvement.
12 | 1 | 94 | 94 | Search | -1463509 | -1463509 | Global Improvement.
13 | 1 | 95 | 95 | Search | -1463909 | -1463909 | Global Improvement.
13 | 1 | 96 | 96 | Search | -1464275 | -1464275 | Global Improvement.
13 | 1 | 97 | 97 | Search | -1464629 | -1464629 | Global Improvement.
13 | 1 | 98 | 98 | Search | -1464969 | -1464969 | Global Improvement.
13 | 1 | 99 | 99 | Search | -1465287 | -1465287 | Global Improvement.
13 | 1 | 100 | 100 | Search | -1465577 | -1465577 | Global Improvement.
13 | 1 | 101 | 101 | Search | -1465863 | -1465863 | Global Improvement.
13 | 1 | 102 | 102 | Search | -1466225 | -1466225 | Global Improvement.
14 | 1 | 103 | 103 | Search | -1466515 | -1466515 | Global Improvement.
14 | 1 | 104 | 104 | Search | -1466791 | -1466791 | Global Improvement.
14 | 1 | 105 | 105 | Search | -1467055 | -1467055 | Global Improvement.
14 | 1 | 106 | 106 | Search | -1467305 | -1467305 | Global Improvement.
14 | 1 | 107 | 107 | Search | -1467589 | -1467589 | Global Improvement.
14 | 1 | 108 | 108 | Search | -1467821 | -1467821 | Global Improvement.
14 | 1 | 109 | 109 | Search | -1468049 | -1468049 | Global Improvement.
15 | 1 | 110 | 110 | Search | -1468279 | -1468279 | Global Improvement.
15 | 1 | 111 | 111 | Search | -1468527 | -1468527 | Global Improvement.
15 | 1 | 112 | 112 | Search | -1468767 | -1468767 | Global Improvement.
15 | 1 | 113 | 113 | Search | -1469021 | -1469021 | Global Improvement.
15 | 1 | 114 | 114 | Search | -1469231 | -1469231 | Global Improvement.
15 | 1 | 115 | 115 | Search | -1469467 | -1469467 | Global Improvement.
15 | 1 | 116 | 116 | Search | -1469667 | -1469667 | Global Improvement.
15 | 1 | 117 | 117 | Search | -1469971 | -1469971 | Global Improvement.
16 | 1 | 118 | 118 | Search | -1470163 | -1470163 | Global Improvement.
16 | 1 | 119 | 119 | Search | -1470335 | -1470335 | Global Improvement.
16 | 1 | 120 | 120 | Search | -1470645 | -1470645 | Global Improvement.
16 | 1 | 121 | 121 | Search | -1470813 | -1470813 | Global Improvement.
16 | 1 | 122 | 122 | Search | -1470969 | -1470969 | Global Improvement.
16 | 1 | 123 | 123 | Search | -1471213 | -1471213 | Global Improvement.
16 | 1 | 124 | 124 | Search | -1471443 | -1471443 | Global Improvement.
16 | 1 | 125 | 125 | Search | -1471719 | -1471719 | Global Improvement.
17 | 1 | 126 | 126 | Search | -1471969 | -1471969 | Global Improvement.
17 | 1 | 127 | 127 | Search | -1472245 | -1472245 | Global Improvement.
17 | 1 | 128 | 128 | Search | -1472467 | -1472467 | Global Improvement.
17 | 1 | 129 | 129 | Search | -1472681 | -1472681 | Global Improvement.
17 | 1 | 130 | 130 | Search | -1472977 | -1472977 | Global Improvement.
17 | 1 | 131 | 131 | Search | -1473229 | -1473229 | Global Improvement.
17 | 1 | 132 | 132 | Search | -1473579 | -1473579 | Global Improvement.
17 | 1 | 133 | 133 | Search | -1473785 | -1473785 | Global Improvement.
18 | 1 | 134 | 134 | Search | -1474017 | -1474017 | Global Improvement.
18 | 1 | 135 | 135 | Search | -1474277 | -1474277 | Global Improvement.
18 | 1 | 136 | 136 | Search | -1474467 | -1474467 | Global Improvement.
18 | 1 | 137 | 137 | Search | -1474653 | -1474653 | Global Improvement.
18 | 1 | 138 | 138 | Search | -1474939 | -1474939 | Global Improvement.
18 | 1 | 139 | 139 | Search | -1475125 | -1475125 | Global Improvement.
18 | 1 | 140 | 140 | Search | -1475391 | -1475391 | Global Improvement.
18 | 1 | 141 | 141 | Search | -1475701 | -1475701 | Global Improvement.
19 | 1 | 142 | 142 | Search | -1475947 | -1475947 | Global Improvement.
19 | 1 | 143 | 143 | Search | -1476127 | -1476127 | Global Improvement.
19 | 1 | 144 | 144 | Search | -1476303 | -1476303 | Global Improvement.
19 | 1 | 145 | 145 | Search | -1476563 | -1476563 | Global Improvement.
19 | 1 | 146 | 146 | Search | -1476735 | -1476735 | Global Improvement.
19 | 1 | 147 | 147 | Search | -1476899 | -1476899 | Global Improvement.
19 | 1 | 148 | 148 | Search | -1477193 | -1477193 | Global Improvement.
19 | 1 | 149 | 149 | Search | -1477425 | -1477425 | Global Improvement.
20 | 1 | 150 | 150 | Search | -1477729 | -1477729 | Global Improvement.
20 | 1 | 151 | 151 | Search | -1477891 | -1477891 | Global Improvement.
20 | 1 | 152 | 152 | Search | -1478047 | -1478047 | Global Improvement.
20 | 1 | 153 | 153 | Search | -1478291 | -1478291 | Global Improvement.
20 | 1 | 154 | 154 | Search | -1478529 | -1478529 | Global Improvement.
20 | 1 | 155 | 155 | Search | -1478783 | -1478783 | Global Improvement.
20 | 1 | 156 | 156 | Search | -1479061 | -1479061 | Global Improvement.
20 | 1 | 157 | 157 | Search | -1479263 | -1479263 | Global Improvement.
21 | 1 | 158 | 158 | Search | -1479463 | -1479463 | Global Improvement.
21 | 1 | 159 | 159 | Search | -1479659 | -1479659 | Global Improvement.
21 | 1 | 160 | 160 | Search | -1479967 | -1479967 | Global Improvement.
21 | 1 | 161 | 161 | Search | -1480231 | -1480231 | Global Improvement.
21 | 1 | 162 | 162 | Search | -1480505 | -1480505 | Global Improvement.
21 | 1 | 163 | 163 | Search | -1480810 | -1480810 | Global Improvement.
21 | 1 | 164 | 164 | Search | -1481058 | -1481058 | Global Improvement.
21 | 1 | 165 | 165 | Search | -1481284 | -1481284 | Global Improvement.
22 | 1 | 166 | 166 | Search | -1481624 | -1481624 | Global Improvement.
22 | 1 | 167 | 167 | Search | -1481834 | -1481834 | Global Improvement.
22 | 1 | 168 | 168 | Search | -1482040 | -1482040 | Global Improvement.
22 | 1 | 169 | 169 | Search | -1482252 | -1482252 | Global Improvement.
22 | 1 | 170 | 170 | Search | -1482472 | -1482472 | Global Improvement.
22 | 1 | 171 | 171 | Search | -1482664 | -1482664 | Global Improvement.
22 | 1 | 172 | 172 | Search | -1482834 | -1482834 | Global Improvement.
22 | 1 | 173 | 173 | Search | -1483014 | -1483014 | Global Improvement.
23 | 1 | 174 | 174 | Search | -1483172 | -1483172 | Global Improvement.
23 | 1 | 175 | 175 | Search | -1483328 | -1483328 | Global Improvement.
23 | 1 | 176 | 176 | Search | -1483476 | -1483476 | Global Improvement.
23 | 1 | 177 | 177 | Search | -1483608 | -1483608 | Global Improvement.
23 | 1 | 178 | 178 | Search | -1483808 | -1483808 | Global Improvement.
23 | 1 | 179 | 179 | Search | -1484070 | -1484070 | Global Improvement.
23 | 1 | 180 | 180 | Search | -1484290 | -1484290 | Global Improvement.
23 | 1 | 181 | 181 | Search | -1484490 | -1484490 | Global Improvement.
24 | 1 | 182 | 182 | Search | -1484682 | -1484682 | Global Improvement.
24 | 1 | 183 | 183 | Search | -1484848 | -1484848 | Global Improvement.
24 | 1 | 184 | 184 | Search | -1485150 | -1485150 | Global Improvement.
24 | 1 | 185 | 185 | Search | -1485340 | -1485340 | Global Improvement.
24 | 1 | 186 | 186 | Search | -1485506 | -1485506 | Global Improvement.
24 | 1 | 187 | 187 | Search | -1485680 | -1485680 | Global Improvement.
24 | 1 | 188 | 188 | Search | -1485908 | -1485908 | Global Improvement.
25 | 1 | 189 | 189 | Search | -1486068 | -1486068 | Global Improvement.
25 | 1 | 190 | 190 | Search | -1486228 | -1486228 | Global Improvement.
25 | 1 | 191 | 191 | Search | -1486374 | -1486374 | Global Improvement.
25 | 1 | 192 | 192 | Search | -1486564 | -1486564 | Global Improvement.
25 | 1 | 193 | 193 | Search | -1486828 | -1486828 | Global Improvement.
25 | 1 | 194 | 194 | Search | -1486952 | -1486952 | Global Improvement.
25 | 1 | 195 | 195 | Search | -1487144 | -1487144 | Global Improvement.
25 | 1 | 196 | 196 | Search | -1487374 | -1487374 | Global Improvement.
26 | 1 | 197 | 197 | Search | -1487492 | -1487492 | Global Improvement.
26 | 1 | 198 | 198 | Search | -1487604 | -1487604 | Global Improvement.
26 | 1 | 199 | 199 | Search | -1487766 | -1487766 | Global Improvement.
26 | 1 | 200 | 200 | Search | -1488024 | -1488024 | Global Improvement.
26 | 1 | 201 | 201 | Search | -1488204 | -1488204 | Global Improvement.
26 | 1 | 202 | 202 | Search | -1488502 | -1488502 | Global Improvement.
26 | 1 | 203 | 203 | Search | -1488730 | -1488730 | Global Improvement.
27 | 1 | 204 | 204 | Search | -1488970 | -1488970 | Global Improvement.
27 | 1 | 205 | 205 | Search | -1489352 | -1489352 | Global Improvement.
27 | 1 | 206 | 206 | Search | -1489612 | -1489612 | Global Improvement.
27 | 1 | 207 | 207 | Search | -1489852 | -1489852 | Global Improvement.
27 | 1 | 208 | 208 | Search | -1490082 | -1490082 | Global Improvement.
27 | 1 | 209 | 209 | Search | -1490282 | -1490282 | Global Improvement.
27 | 1 | 210 | 210 | Search | -1490498 | -1490498 | Global Improvement.
27 | 1 | 211 | 211 | Search | -1490658 | -1490658 | Global Improvement.
28 | 1 | 212 | 212 | Search | -1490880 | -1490880 | Global Improvement.
28 | 1 | 213 | 213 | Search | -1491118 | -1491118 | Global Improvement.
28 | 1 | 214 | 214 | Search | -1491380 | -1491380 | Global Improvement.
28 | 1 | 215 | 215 | Search | -1491584 | -1491584 | Global Improvement.
28 | 1 | 216 | 216 | Search | -1491762 | -1491762 | Global Improvement.
28 | 1 | 217 | 217 | Search | -1491918 | -1491918 | Global Improvement.
28 | 1 | 218 | 218 | Search | -1492220 | -1492220 | Global Improvement.
28 | 1 | 219 | 219 | Search | -1492368 | -1492368 | Global Improvement.
29 | 1 | 220 | 220 | Search | -1492530 | -1492530 | Global Improvement.
29 | 1 | 221 | 221 | Search | -1492654 | -1492654 | Global Improvement.
29 | 1 | 222 | 222 | Search | -1492758 | -1492758 | Global Improvement.
29 | 1 | 223 | 223 | Search | -1492846 | -1492846 | Global Improvement.
29 | 1 | 224 | 224 | Search | -1492984 | -1492984 | Global Improvement.
29 | 1 | 225 | 225 | Search | -1493084 | -1493084 | Global Improvement.
29 | 1 | 226 | 226 | Search | -1493226 | -1493226 | Global Improvement.
29 | 1 | 227 | 227 | Search | -1493406 | -1493406 | Global Improvement.
30 | 1 | 228 | 228 | Search | -1493590 | -1493590 | Global Improvement.
30 | 1 | 229 | 229 | Search | -1493726 | -1493726 | Global Improvement.
30 | 1 | 230 | 230 | Search | -1493790 | -1493790 | Global Improvement.
30 | 1 | 231 | 231 | Search | -1493850 | -1493850 | Global Improvement.
30 | 1 | 232 | 232 | Search | -1493906 | -1493906 | Global Improvement.
30 | 1 | 233 | 233 | Search | -1493962 | -1493962 | Global Improvement.
30 | 1 | 234 | 234 | Search | -1494016 | -1494016 | Global Improvement.
30 | 1 | 235 | 235 | Search | -1494092 | -1494092 | Global Improvement.
31 | 1 | 236 | 236 | Search | -1494192 | -1494192 | Global Improvement.
31 | 1 | 237 | 237 | Search | -1494352 | -1494352 | Global Improvement.
31 | 1 | 238 | 238 | Search | -1494402 | -1494402 | Global Improvement.
31 | 1 | 239 | 239 | Search | -1494520 | -1494520 | Global Improvement.
31 | 1 | 240 | 240 | Search | -1494562 | -1494562 | Global Improvement.
31 | 1 | 241 | 241 | Search | -1494602 | -1494602 | Global Improvement.
31 | 1 | 242 | 242 | Search | -1494793 | -1494793 | Global Improvement.
31 | 1 | 243 | 243 | Search | -1494879 | -1494879 | Global Improvement.
32 | 1 | 244 | 244 | Search | -1494955 | -1494955 | Global Improvement.
32 | 1 | 245 | 245 | Search | -1495029 | -1495029 | Global Improvement.
32 | 1 | 246 | 246 | Search | -1495069 | -1495069 | Global Improvement.
32 | 1 | 247 | 247 | Search | -1495229 | -1495229 | Global Improvement.
32 | 1 | 248 | 248 | Search | -1495361 | -1495361 | Global Improvement.
32 | 1 | 249 | 249 | Search | -1495529 | -1495529 | Global Improvement.
32 | 1 | 250 | 250 | Search | -1495603 | -1495603 | Global Improvement.
33 | 1 | 251 | 251 | Search | -1495665 | -1495665 | Global Improvement.
33 | 1 | 252 | 252 | Search | -1495803 | -1495803 | Global Improvement.
33 | 1 | 253 | 253 | Search | -1495929 | -1495929 | Global Improvement.
33 | 1 | 254 | 254 | Search | -1496131 | -1496131 | Global Improvement.
33 | 1 | 255 | 255 | Search | -1496241 | -1496241 | Global Improvement.
33 | 1 | 256 | 256 | Search | -1496341 | -1496341 | Global Improvement.
33 | 1 | 257 | 257 | Search | -1496435 | -1496435 | Global Improvement.
33 | 1 | 258 | 258 | Search | -1496489 | -1496489 | Global Improvement.
34 | 1 | 259 | 259 | Search | -1496541 | -1496541 | Global Improvement.
34 | 1 | 260 | 260 | Search | -1496665 | -1496665 | Global Improvement.
34 | 1 | 261 | 261 | Search | -1496769 | -1496769 | Global Improvement.
34 | 1 | 262 | 262 | Search | -1496837 | -1496837 | Global Improvement.
34 | 1 | 263 | 263 | Search | -1497029 | -1497029 | Global Improvement.
34 | 1 | 264 | 264 | Search | -1497237 | -1497237 | Global Improvement.
34 | 1 | 265 | 265 | Search | -1497337 | -1497337 | Global Improvement.
34 | 1 | 266 | 266 | Search | -1497549 | -1497549 | Global Improvement.
35 | 1 | 267 | 267 | Search | -1497643 | -1497643 | Global Improvement.
35 | 1 | 268 | 268 | Search | -1497735 | -1497735 | Global Improvement.
35 | 1 | 269 | 269 | Search | -1497943 | -1497943 | Global Improvement.
35 | 1 | 270 | 270 | Search | -1498165 | -1498165 | Global Improvement.
35 | 1 | 271 | 271 | Search | -1498353 | -1498353 | Global Improvement.
35 | 1 | 272 | 272 | Search | -1498433 | -1498433 | Global Improvement.
35 | 1 | 273 | 273 | Search | -1498485 | -1498485 | Global Improvement.
35 | 1 | 274 | 274 | Search | -1498545 | -1498545 | Global Improvement.
36 | 1 | 275 | 275 | Search | -1498723 | -1498723 | Global Improvement.
36 | 1 | 276 | 276 | Search | -1498867 | -1498867 | Global Improvement.
36 | 1 | 277 | 277 | Search | -1499017 | -1499017 | Global Improvement.
36 | 1 | 278 | 278 | Search | -1499103 | -1499103 | Global Improvement.
36 | 1 | 279 | 279 | Search | -1499219 | -1499219 | Global Improvement.
36 | 1 | 280 | 280 | Search | -1499283 | -1499283 | Global Improvement.
36 | 1 | 281 | 281 | Search | -1499331 | -1499331 | Global Improvement.
37 | 1 | 282 | 282 | Search | -1499395 | -1499395 | Global Improvement.
37 | 1 | 283 | 283 | Search | -1499421 | -1499421 | Global Improvement.
37 | 1 | 284 | 284 | Search | -1499441 | -1499441 | Global Improvement.
37 | 1 | 285 | 285 | Search | -1499501 | -1499501 | Global Improvement.
37 | 1 | 286 | 286 | Search | -1499545 | -1499545 | Global Improvement.
37 | 1 | 289 | 289 | Search | -1499579 | -1499579 | Global Improvement.
38 | 1 | 290 | 290 | Search | -1499585 | -1499585 | Global Improvement.
38 | 1 | 292 | 292 | Search | -1499633 | -1499633 | Global Improvement.
38 | 1 | 293 | 293 | Search | -1499851 | -1499851 | Global Improvement.
38 | 1 | 294 | 294 | Search | -1499973 | -1499973 | Global Improvement.
38 | 1 | 295 | 295 | Search | -1500049 | -1500049 | Global Improvement.
38 | 1 | 296 | 296 | Search | -1500231 | -1500231 | Global Improvement.
38 | 1 | 297 | 297 | Search | -1500405 | -1500405 | Global Improvement.
39 | 1 | 298 | 298 | Search | -1500497 | -1500497 | Global Improvement.
39 | 1 | 299 | 299 | Search | -1500631 | -1500631 | Global Improvement.
39 | 1 | 300 | 300 | Search | -1500647 | -1500647 | Global Improvement.
39 | 1 | 306 | 306 | Search | -1500715 | -1500715 | Global Improvement.
40 | 1 | 314 | 314 | Search | -1500755 | -1500755 | Global Improvement.
41 | 1 | 315 | 315 | Search | -1500769 | -1500769 | Global Improvement.
41 | 1 | 316 | 316 | Search | -1500815 | -1500815 | Global Improvement.
41 | 1 | 317 | 317 | Search | -1500893 | -1500893 | Global Improvement.
41 | 1 | 318 | 318 | Search | -1500969 | -1500969 | Global Improvement.
41 | 1 | 319 | 319 | Search | -1501063 | -1501063 | Global Improvement.
41 | 1 | 320 | 320 | Search | -1501153 | -1501153 | Global Improvement.
41 | 1 | 321 | 321 | Search | -1501229 | -1501229 | Global Improvement.
41 | 1 | 322 | 322 | Search | -1501295 | -1501295 | Global Improvement.
42 | 1 | 323 | 323 | Search | -1501503 | -1501503 | Global Improvement.
42 | 1 | 324 | 324 | Search | -1501747 | -1501747 | Global Improvement.
42 | 1 | 325 | 325 | Search | -1501977 | -1501977 | Global Improvement.
42 | 1 | 326 | 326 | Search | -1502037 | -1502037 | Global Improvement.
42 | 1 | 327 | 327 | Search | -1502091 | -1502091 | Global Improvement.
42 | 1 | 328 | 328 | Search | -1502129 | -1502129 | Global Improvement.
42 | 1 | 329 | 329 | Search | -1502155 | -1502155 | Global Improvement.
43 | 1 | 331 | 331 | Search | -1502247 | -1502247 | Global Improvement.
43 | 1 | 332 | 332 | Search | -1502263 | -1502263 | Global Improvement.
43 | 1 | 333 | 333 | Search | -1502309 | -1502309 | Global Improvement.
43 | 1 | 334 | 334 | Search | -1502363 | -1502363 | Global Improvement.
43 | 1 | 335 | 335 | Search | -1502410 | -1502410 | Global Improvement.
43 | 1 | 336 | 336 | Search | -1502606 | -1502606 | Global Improvement.
43 | 1 | 338 | 338 | Search | -1502704 | -1502704 | Global Improvement.
44 | 1 | 339 | 339 | Search | -1502728 | -1502728 | Global Improvement.
44 | 1 | 340 | 340 | Search | -1502754 | -1502754 | Global Improvement.
44 | 1 | 341 | 341 | Search | -1502762 | -1502762 | Global Improvement.
45 | 1 | 347 | 347 | Search | -1502821 | -1502821 | Global Improvement.
45 | 1 | 348 | 348 | Search | -1502839 | -1502839 | Global Improvement.
45 | 1 | 349 | 349 | Search | -1502857 | -1502857 | Global Improvement.
45 | 1 | 351 | 351 | Search | -1502966 | -1502966 | Global Improvement.
45 | 1 | 352 | 352 | Search | -1503082 | -1503082 | Global Improvement.
46 | 1 | 357 | 357 | Search | -1503100 | -1503100 | Global Improvement.
46 | 1 | 358 | 358 | Search | -1503156 | -1503156 | Global Improvement.
46 | 1 | 359 | 359 | Search | -1503174 | -1503174 | Global Improvement.
46 | 1 | 360 | 360 | Search | -1503178 | -1503178 | Global Improvement.
