Run tenure ratio tuning
Size shrunk from 1000 to 1000
Warning: Given tenure ratio leads to small tabu tenure of 0.Minimum tabu_tenure 5 set instead
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
2 | 1 | 76 | 76 | Search | -341600 | -341600 | Global Improvement.
2 | 1 | 77 | 77 | Search | -341608 | -341608 | Global Improvement.
2 | 1 | 78 | 78 | Search | -341722 | -341722 | Global Improvement.
2 | 1 | 79 | 79 | Search | -341748 | -341748 | Global Improvement.
2 | 1 | 80 | 80 | Search | -341836 | -341836 | Global Improvement.
2 | 1 | 81 | 81 | Search | -341994 | -341994 | Global Improvement.
2 | 1 | 82 | 82 | Search | -342078 | -342078 | Global Improvement.
2 | 1 | 83 | 83 | Search | -342154 | -342154 | Global Improvement.
2 | 1 | 84 | 84 | Search | -342180 | -342180 | Global Improvement.
2 | 1 | 85 | 85 | Search | -342198 | -342198 | Global Improvement.
2 | 1 | 86 | 86 | Search | -342284 | -342284 | Global Improvement.
2 | 1 | 87 | 87 | Search | -342354 | -342354 | Global Improvement.
2 | 1 | 88 | 88 | Search | -342422 | -342422 | Global Improvement.
2 | 1 | 89 | 89 | Search | -342482 | -342482 | Global Improvement.
2 | 1 | 90 | 90 | Search | -342660 | -342660 | Global Improvement.
2 | 1 | 91 | 91 | Search | -342748 | -342748 | Global Improvement.
2 | 1 | 92 | 92 | Search | -342780 | -342780 | Global Improvement.
2 | 1 | 93 | 93 | Search | -342786 | -342786 | Global Improvement.
2 | 1 | 94 | 94 | Search | -342790 | -342790 | Global Improvement.
2 | 1 | 95 | 95 | Search | -342886 | -342886 | Global Improvement.
2 | 1 | 96 | 96 | Search | -342890 | -342890 | Global Improvement.
2 | 1 | 98 | 98 | Search | -343018 | -343018 | Global Improvement.
2 | 1 | 99 | 99 | Search | -343176 | -343176 | Global Improvement.
3 | 1 | 100 | 100 | Search | -343332 | -343332 | Global Improvement.
3 | 1 | 101 | 101 | Search | -343408 | -343408 | Global Improvement.
3 | 1 | 103 | 103 | Search | -343422 | -343422 | Global Improvement.
3 | 1 | 104 | 104 | Search | -343454 | -343454 | Global Improvement.
3 | 1 | 105 | 105 | Search | -343476 | -343476 | Global Improvement.
3 | 1 | 106 | 106 | Search | -343514 | -343514 | Global Improvement.
3 | 1 | 107 | 107 | Search | -343538 | -343538 | Global Improvement.
3 | 1 | 108 | 108 | Search | -343692 | -343692 | Global Improvement.
3 | 1 | 109 | 109 | Search | -343743 | -343743 | Global Improvement.
3 | 1 | 113 | 113 | Search | -343897 | -343897 | Global Improvement.
3 | 1 | 114 | 114 | Search | -343924 | -343924 | Global Improvement.
3 | 1 | 115 | 115 | Search | -343930 | -343930 | Global Improvement.
3 | 1 | 116 | 116 | Search | -343934 | -343934 | Global Improvement.
3 | 1 | 117 | 117 | Search | -343935 | -343935 | Global Improvement.
3 | 1 | 120 | 120 | Search | -343946 | -343946 | Global Improvement.
3 | 1 | 121 | 121 | Search | -343956 | -343956 | Global Improvement.
31 | 3 | 1235 | 64 | Search | -343972 | -343972 | Global Improvement.
31 | 3 | 1236 | 65 | Search | -344080 | -344080 | Global Improvement.
31 | 3 | 1237 | 66 | Search | -344116 | -344116 | Global Improvement.
31 | 3 | 1238 | 67 | Search | -344192 | -344192 | Global Improvement.
31 | 3 | 1239 | 68 | Search | -344252 | -344252 | Global Improvement.
31 | 3 | 1240 | 69 | Search | -344274 | -344274 | Global Improvement.
31 | 3 | 1241 | 70 | Search | -344282 | -344282 | Global Improvement.
31 | 3 | 1242 | 71 | Search | -344322 | -344322 | Global Improvement.
31 | 3 | 1243 | 72 | Search | -344396 | -344396 | Global Improvement.
31 | 3 | 1244 | 73 | Search | -344452 | -344452 | Global Improvement.
31 | 3 | 1245 | 74 | Search | -344498 | -344498 | Global Improvement.
32 | 3 | 1246 | 75 | Search | -344501 | -344501 | Global Improvement.
32 | 3 | 1247 | 76 | Search | -344646 | -344646 | Global Improvement.
32 | 3 | 1248 | 77 | Search | -344720 | -344720 | Global Improvement.
32 | 3 | 1249 | 78 | Search | -344742 | -344742 | Global Improvement.
32 | 3 | 1250 | 79 | Search | -344761 | -344761 | Global Improvement.
32 | 3 | 1251 | 80 | Search | -344773 | -344773 | Global Improvement.
32 | 3 | 1252 | 81 | Search | -344785 | -344785 | Global Improvement.
32 | 3 | 1254 | 83 | Search | -344923 | -344923 | Global Improvement.
32 | 3 | 1255 | 84 | Search | -345051 | -345051 | Global Improvement.
32 | 3 | 1256 | 85 | Search | -345091 | -345091 | Global Improvement.
32 | 3 | 1264 | 93 | Search | -345182 | -345182 | Global Improvement.
32 | 3 | 1265 | 94 | Search | -345298 | -345298 | Global Improvement.
32 | 3 | 1266 | 95 | Search | -345352 | -345352 | Global Improvement.
32 | 3 | 1267 | 96 | Search | -345396 | -345396 | Global Improvement.
32 | 3 | 1268 | 97 | Search | -345440 | -345440 | Global Improvement.
32 | 3 | 1269 | 98 | Search | -345462 | -345462 | Global Improvement.
32 | 3 | 1270 | 99 | Search | -345481 | -345481 | Global Improvement.
32 | 3 | 1271 | 100 | Search | -345493 | -345493 | Global Improvement.
32 | 3 | 1274 | 103 | Search | -345529 | -345529 | Global Improvement.
32 | 3 | 1275 | 104 | Search | -345533 | -345533 | Global Improvement.
32 | 3 | 1278 | 107 | Search | -345611 | -345611 | Global Improvement.
32 | 3 | 1279 | 108 | Search | -345623 | -345623 | Global Improvement.
33 | 3 | 1284 | 113 | Search | -345665 | -345665 | Global Improvement.
33 | 3 | 1285 | 114 | Search | -345777 | -345777 | Global Improvement.
33 | 3 | 1286 | 115 | Search | -345885 | -345885 | Global Improvement.
33 | 3 | 1287 | 116 | Search | -345963 | -345963 | Global Improvement.
33 | 3 | 1288 | 117 | Search | -346039 | -346039 | Global Improvement.
33 | 3 | 1289 | 118 | Search | -346063 | -346063 | Global Improvement.
33 | 3 | 1290 | 119 | Search | -346097 | -346097 | Global Improvement.
33 | 3 | 1291 | 120 | Search | -346105 | -346105 | Global Improvement.
33 | 3 | 1292 | 121 | Search | -346141 | -346141 | Global Improvement.
33 | 3 | 1293 | 122 | Search | -346167 | -346167 | Global Improvement.
33 | 3 | 1294 | 123 | Search | -346171 | -346171 | Global Improvement.
33 | 3 | 1295 | 124 | Search | -346233 | -346233 | Global Improvement.
33 | 3 | 1296 | 125 | Search | -346353 | -346353 | Global Improvement.
33 | 3 | 1304 | 133 | Search | -346365 | -346365 | Global Improvement.
33 | 3 | 1305 | 134 | Search | -346391 | -346391 | Global Improvement.
33 | 3 | 1306 | 135 | Search | -346411 | -346411 | Global Improvement.
33 | 3 | 1307 | 136 | Search | -346427 | -346427 | Global Improvement.
33 | 3 | 1309 | 138 | Search | -346436 | -346436 | Global Improvement.
33 | 3 | 1310 | 139 | Search | -346520 | -346520 | Global Improvement.
33 | 3 | 1311 | 140 | Search | -346558 | -346558 | Global Improvement.
33 | 3 | 1312 | 141 | Search | -346614 | -346614 | Global Improvement.
33 | 3 | 1313 | 142 | Search | -346616 | -346616 | Global Improvement.
33 | 3 | 1315 | 144 | Search | -346636 | -346636 | Global Improvement.
33 | 3 | 1316 | 145 | Search | -346648 | -346648 | Global Improvement.
33 | 3 | 1317 | 146 | Search | -346802 | -346802 | Global Improvement.
33 | 3 | 1318 | 147 | Search | -346812 | -346812 | Global Improvement.
34 | 3 | 1319 | 148 | Search | -346866 | -346866 | Global Improvement.
34 | 3 | 1320 | 149 | Search | -346936 | -346936 | Global Improvement.
34 | 3 | 1321 | 150 | Search | -346952 | -346952 | Global Improvement.
63 | 5 | 2497 | 126 | Search | -346972 | -346972 | Global Improvement.
63 | 5 | 2498 | 127 | Search | -347042 | -347042 | Global Improvement.
63 | 5 | 2499 | 128 | Search | -347044 | -347044 | Global Improvement.
541 | 41 | 21423 | 24 | Search | -347046 | -347046 | Global Improvement.
541 | 41 | 21424 | 25 | Search | -347084 | -347084 | Global Improvement.
541 | 41 | 21425 | 26 | Search | -347106 | -347106 | Global Improvement.
541 | 41 | 21426 | 27 | Search | -347108 | -347108 | Global Improvement.
1613 | 121 | 63446 | 20 | Search | -347120 | -347120 | Global Improvement.
1613 | 121 | 63447 | 21 | Search | -347122 | -347122 | Global Improvement.
1613 | 121 | 63452 | 26 | Search | -347136 | -347136 | Global Improvement.
1613 | 121 | 63453 | 27 | Search | -347150 | -347150 | Global Improvement.
1613 | 121 | 63470 | 44 | Search | -347206 | -347206 | Global Improvement.
1613 | 121 | 63471 | 45 | Search | -347258 | -347258 | Global Improvement.
1613 | 121 | 63472 | 46 | Search | -347290 | -347290 | Global Improvement.
1613 | 121 | 63473 | 47 | Search | -347316 | -347316 | Global Improvement.
1613 | 121 | 63474 | 48 | Search | -347340 | -347340 | Global Improvement.
1613 | 121 | 63475 | 49 | Search | -347358 | -347358 | Global Improvement.
1613 | 121 | 63476 | 50 | Search | -347374 | -347374 | Global Improvement.
4340 | 327 | 171670 | 44 | Search | -347376 | -347376 | Global Improvement.
4340 | 327 | 171680 | 54 | Search | -347378 | -347378 | Global Improvement.
4340 | 327 | 171682 | 56 | Search | -347392 | -347392 | Global Improvement.
4340 | 327 | 171686 | 60 | Search | -347478 | -347478 | Global Improvement.
4340 | 327 | 171687 | 61 | Search | -347490 | -347490 | Global Improvement.
4340 | 327 | 171688 | 62 | Search | -347496 | -347496 | Global Improvement.
4340 | 327 | 171689 | 63 | Search | -347500 | -347500 | Global Improvement.

 Optimization finished in 9.381239796s. 
 Objective of best solution found: -347500Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -323942 | -323942 | Global Improvement.
0 | 1 | 2 | 2 | Search | -324682 | -324682 | Global Improvement.
0 | 1 | 3 | 3 | Search | -325350 | -325350 | Global Improvement.
0 | 1 | 4 | 4 | Search | -325974 | -325974 | Global Improvement.
0 | 1 | 5 | 5 | Search | -326590 | -326590 | Global Improvement.
0 | 1 | 6 | 6 | Search | -327156 | -327156 | Global Improvement.
0 | 1 | 7 | 7 | Search | -327710 | -327710 | Global Improvement.
0 | 1 | 8 | 8 | Search | -328230 | -328230 | Global Improvement.
0 | 1 | 9 | 9 | Search | -328726 | -328726 | Global Improvement.
0 | 1 | 10 | 10 | Search | -329210 | -329210 | Global Improvement.
0 | 1 | 11 | 11 | Search | -329680 | -329680 | Global Improvement.
0 | 1 | 12 | 12 | Search | -330090 | -330090 | Global Improvement.
0 | 1 | 13 | 13 | Search | -330576 | -330576 | Global Improvement.
0 | 1 | 14 | 14 | Search | -330974 | -330974 | Global Improvement.
0 | 1 | 15 | 15 | Search | -331356 | -331356 | Global Improvement.
0 | 1 | 16 | 16 | Search | -331832 | -331832 | Global Improvement.
0 | 1 | 17 | 17 | Search | -332272 | -332272 | Global Improvement.
0 | 1 | 18 | 18 | Search | -332726 | -332726 | Global Improvement.
0 | 1 | 19 | 19 | Search | -333052 | -333052 | Global Improvement.
0 | 1 | 20 | 20 | Search | -333344 | -333344 | Global Improvement.
0 | 1 | 21 | 21 | Search | -333632 | -333632 | Global Improvement.
0 | 1 | 22 | 22 | Search | -333894 | -333894 | Global Improvement.
0 | 1 | 23 | 23 | Search | -334152 | -334152 | Global Improvement.
0 | 1 | 24 | 24 | Search | -334404 | -334404 | Global Improvement.
0 | 1 | 25 | 25 | Search | -334620 | -334620 | Global Improvement.
0 | 1 | 26 | 26 | Search | -334832 | -334832 | Global Improvement.
0 | 1 | 27 | 27 | Search | -335042 | -335042 | Global Improvement.
0 | 1 | 28 | 28 | Search | -335249 | -335249 | Global Improvement.
0 | 1 | 29 | 29 | Search | -335441 | -335441 | Global Improvement.
0 | 1 | 30 | 30 | Search | -335625 | -335625 | Global Improvement.
0 | 1 | 31 | 31 | Search | -335805 | -335805 | Global Improvement.
0 | 1 | 32 | 32 | Search | -336001 | -336001 | Global Improvement.
1 | 1 | 33 | 33 | Search | -336285 | -336285 | Global Improvement.
1 | 1 | 34 | 34 | Search | -336513 | -336513 | Global Improvement.
1 | 1 | 35 | 35 | Search | -336717 | -336717 | Global Improvement.
1 | 1 | 36 | 36 | Search | -336885 | -336885 | Global Improvement.
1 | 1 | 37 | 37 | Search | -337095 | -337095 | Global Improvement.
1 | 1 | 38 | 38 | Search | -337255 | -337255 | Global Improvement.
1 | 1 | 39 | 39 | Search | -337457 | -337457 | Global Improvement.
1 | 1 | 40 | 40 | Search | -337655 | -337655 | Global Improvement.
1 | 1 | 41 | 41 | Search | -337967 | -337967 | Global Improvement.
1 | 1 | 42 | 42 | Search | -338126 | -338126 | Global Improvement.
1 | 1 | 43 | 43 | Search | -338220 | -338220 | Global Improvement.
1 | 1 | 44 | 44 | Search | -338388 | -338388 | Global Improvement.
1 | 1 | 45 | 45 | Search | -338516 | -338516 | Global Improvement.
1 | 1 | 46 | 46 | Search | -338604 | -338604 | Global Improvement.
1 | 1 | 47 | 47 | Search | -338826 | -338826 | Global Improvement.
1 | 1 | 48 | 48 | Search | -339028 | -339028 | Global Improvement.
1 | 1 | 49 | 49 | Search | -339208 | -339208 | Global Improvement.
1 | 1 | 50 | 50 | Search | -339386 | -339386 | Global Improvement.
1 | 1 | 51 | 51 | Search | -339546 | -339546 | Global Improvement.
1 | 1 | 52 | 52 | Search | -339674 | -339674 | Global Improvement.
1 | 1 | 53 | 53 | Search | -339944 | -339944 | Global Improvement.
1 | 1 | 54 | 54 | Search | -340070 | -340070 | Global Improvement.
1 | 1 | 55 | 55 | Search | -340158 | -340158 | Global Improvement.
1 | 1 | 56 | 56 | Search | -340332 | -340332 | Global Improvement.
1 | 1 | 57 | 57 | Search | -340416 | -340416 | Global Improvement.
1 | 1 | 58 | 58 | Search | -340492 | -340492 | Global Improvement.
1 | 1 | 59 | 59 | Search | -340722 | -340722 | Global Improvement.
1 | 1 | 60 | 60 | Search | -340780 | -340780 | Global Improvement.
1 | 1 | 61 | 61 | Search | -340814 | -340814 | Global Improvement.
1 | 1 | 62 | 62 | Search | -340966 | -340966 | Global Improvement.
1 | 1 | 63 | 63 | Search | -341100 | -341100 | Global Improvement.
1 | 1 | 64 | 64 | Search | -341120 | -341120 | Global Improvement.
1 | 1 | 65 | 65 | Search | -341134 | -341134 | Global Improvement.
2 | 1 | 66 | 66 | Search | -341276 | -341276 | Global Improvement.
2 | 1 | 67 | 67 | Search | -341368 | -341368 | Global Improvement.
2 | 1 | 68 | 68 | Search | -341372 | -341372 | Global Improvement.
2 | 1 | 69 | 69 | Search | -341452 | -341452 | Global Improvement.
2 | 1 | 70 | 70 | Search | -341514 | -341514 | Global Improvement.
2 | 1 | 71 | 71 | Search | -341566 | -341566 | Global Improvement.
2 | 1 | 76 | 76 | Search | -341600 | -341600 | Global Improvement.
2 | 1 | 77 | 77 | Search | -341608 | -341608 | Global Improvement.
2 | 1 | 78 | 78 | Search | -341722 | -341722 | Global Improvement.
2 | 1 | 79 | 79 | Search | -341748 | -341748 | Global Improvement.
2 | 1 | 80 | 80 | Search | -341836 | -341836 | Global Improvement.
2 | 1 | 81 | 81 | Search | -341994 | -341994 | Global Improvement.
2 | 1 | 82 | 82 | Search | -342078 | -342078 | Global Improvement.
2 | 1 | 83 | 83 | Search | -342154 | -342154 | Global Improvement.
2 | 1 | 84 | 84 | Search | -342180 | -342180 | Global Improvement.
2 | 1 | 85 | 85 | Search | -342198 | -342198 | Global Improvement.
2 | 1 | 86 | 86 | Search | -342284 | -342284 | Global Improvement.
2 | 1 | 87 | 87 | Search | -342354 | -342354 | Global Improvement.
2 | 1 | 88 | 88 | Search | -342422 | -342422 | Global Improvement.
2 | 1 | 89 | 89 | Search | -342482 | -342482 | Global Improvement.
2 | 1 | 90 | 90 | Search | -342660 | -342660 | Global Improvement.
2 | 1 | 91 | 91 | Search | -342748 | -342748 | Global Improvement.
2 | 1 | 92 | 92 | Search | -342780 | -342780 | Global Improvement.
2 | 1 | 93 | 93 | Search | -342786 | -342786 | Global Improvement.
2 | 1 | 94 | 94 | Search | -342790 | -342790 | Global Improvement.
2 | 1 | 95 | 95 | Search | -342886 | -342886 | Global Improvement.
2 | 1 | 96 | 96 | Search | -342890 | -342890 | Global Improvement.
2 | 1 | 98 | 98 | Search | -343018 | -343018 | Global Improvement.
2 | 1 | 99 | 99 | Search | -343176 | -343176 | Global Improvement.
3 | 1 | 100 | 100 | Search | -343332 | -343332 | Global Improvement.
3 | 1 | 101 | 101 | Search | -343408 | -343408 | Global Improvement.
3 | 1 | 103 | 103 | Search | -343452 | -343452 | Global Improvement.
4 | 1 | 150 | 150 | Search | -343472 | -343472 | Global Improvement.
4 | 1 | 151 | 151 | Search | -343606 | -343606 | Global Improvement.
4 | 1 | 152 | 152 | Search | -343808 | -343808 | Global Improvement.
4 | 1 | 153 | 153 | Search | -343948 | -343948 | Global Improvement.
4 | 1 | 154 | 154 | Search | -344048 | -344048 | Global Improvement.
4 | 1 | 155 | 155 | Search | -344144 | -344144 | Global Improvement.
4 | 1 | 156 | 156 | Search | -344256 | -344256 | Global Improvement.
4 | 1 | 157 | 157 | Search | -344308 | -344308 | Global Improvement.
4 | 1 | 158 | 158 | Search | -344546 | -344546 | Global Improvement.
4 | 1 | 159 | 159 | Search | -344584 | -344584 | Global Improvement.
4 | 1 | 160 | 160 | Search | -344598 | -344598 | Global Improvement.
4 | 1 | 161 | 161 | Search | -344654 | -344654 | Global Improvement.
4 | 1 | 162 | 162 | Search | -344716 | -344716 | Global Improvement.
4 | 1 | 168 | 168 | Search | -344722 | -344722 | Global Improvement.
4 | 1 | 169 | 169 | Search | -344798 | -344798 | Global Improvement.
4 | 1 | 170 | 170 | Search | -344824 | -344824 | Global Improvement.
4 | 1 | 171 | 171 | Search | -344830 | -344830 | Global Improvement.
5 | 1 | 173 | 173 | Search | -344854 | -344854 | Global Improvement.
5 | 1 | 174 | 174 | Search | -344966 | -344966 | Global Improvement.
5 | 1 | 175 | 175 | Search | -344990 | -344990 | Global Improvement.
5 | 1 | 176 | 176 | Search | -345026 | -345026 | Global Improvement.
5 | 1 | 179 | 179 | Search | -345028 | -345028 | Global Improvement.
5 | 1 | 184 | 184 | Search | -345030 | -345030 | Global Improvement.
5 | 1 | 185 | 185 | Search | -345042 | -345042 | Global Improvement.
5 | 1 | 187 | 187 | Search | -345108 | -345108 | Global Improvement.
5 | 1 | 188 | 188 | Search | -345194 | -345194 | Global Improvement.
5 | 1 | 189 | 189 | Search | -345200 | -345200 | Global Improvement.
5 | 1 | 190 | 190 | Search | -345204 | -345204 | Global Improvement.
5 | 1 | 191 | 191 | Search | -345292 | -345292 | Global Improvement.
5 | 1 | 192 | 192 | Search | -345326 | -345326 | Global Improvement.
5 | 1 | 193 | 193 | Search | -345432 | -345432 | Global Improvement.
5 | 1 | 194 | 194 | Search | -345500 | -345500 | Global Improvement.
5 | 1 | 195 | 195 | Search | -345556 | -345556 | Global Improvement.
5 | 1 | 196 | 196 | Search | -345610 | -345610 | Global Improvement.
5 | 1 | 197 | 197 | Search | -345760 | -345760 | Global Improvement.
5 | 1 | 198 | 198 | Search | -345790 | -345790 | Global Improvement.
5 | 1 | 199 | 199 | Search | -345798 | -345798 | Global Improvement.
5 | 1 | 200 | 200 | Search | -345830 | -345830 | Global Improvement.
5 | 1 | 206 | 206 | Search | -345876 | -345876 | Global Improvement.
6 | 1 | 207 | 207 | Search | -345987 | -345987 | Global Improvement.
6 | 1 | 211 | 211 | Search | -346015 | -346015 | Global Improvement.
6 | 1 | 212 | 212 | Search | -346039 | -346039 | Global Improvement.
6 | 1 | 213 | 213 | Search | -346113 | -346113 | Global Improvement.
6 | 1 | 214 | 214 | Search | -346171 | -346171 | Global Improvement.
6 | 1 | 217 | 217 | Search | -346183 | -346183 | Global Improvement.
6 | 1 | 218 | 218 | Search | -346229 | -346229 | Global Improvement.
6 | 1 | 219 | 219 | Search | -346253 | -346253 | Global Improvement.
6 | 1 | 228 | 228 | Search | -346255 | -346255 | Global Improvement.
6 | 1 | 229 | 229 | Search | -346435 | -346435 | Global Improvement.
6 | 1 | 230 | 230 | Search | -346501 | -346501 | Global Improvement.
6 | 1 | 231 | 231 | Search | -346505 | -346505 | Global Improvement.
6 | 1 | 233 | 233 | Search | -346557 | -346557 | Global Improvement.
6 | 1 | 240 | 240 | Search | -346564 | -346564 | Global Improvement.
6 | 1 | 241 | 241 | Search | -346568 | -346568 | Global Improvement.
6 | 1 | 242 | 242 | Search | -346584 | -346584 | Global Improvement.
7 | 1 | 243 | 243 | Search | -346648 | -346648 | Global Improvement.
7 | 1 | 244 | 244 | Search | -346672 | -346672 | Global Improvement.
7 | 1 | 245 | 245 | Search | -346726 | -346726 | Global Improvement.
7 | 1 | 252 | 252 | Search | -346745 | -346745 | Global Improvement.
7 | 1 | 253 | 253 | Search | -346779 | -346779 | Global Improvement.
7 | 1 | 254 | 254 | Search | -346791 | -346791 | Global Improvement.
7 | 1 | 257 | 257 | Search | -346845 | -346845 | Global Improvement.
7 | 1 | 258 | 258 | Search | -346928 | -346928 | Global Improvement.
7 | 1 | 259 | 259 | Search | -347081 | -347081 | Global Improvement.
7 | 1 | 260 | 260 | Search | -347181 | -347181 | Global Improvement.
7 | 1 | 261 | 261 | Search | -347257 | -347257 | Global Improvement.
7 | 1 | 262 | 262 | Search | -347311 | -347311 | Global Improvement.
7 | 1 | 263 | 263 | Search | -347347 | -347347 | Global Improvement.
7 | 1 | 264 | 264 | Search | -347377 | -347377 | Global Improvement.
7 | 1 | 265 | 265 | Search | -347405 | -347405 | Global Improvement.
7 | 1 | 274 | 274 | Search | -347437 | -347437 | Global Improvement.
7 | 1 | 275 | 275 | Search | -347509 | -347509 | Global Improvement.
8 | 1 | 276 | 276 | Search | -347571 | -347571 | Global Improvement.
8 | 1 | 277 | 277 | Search | -347631 | -347631 | Global Improvement.
8 | 1 | 278 | 278 | Search | -347639 | -347639 | Global Improvement.
8 | 1 | 281 | 281 | Search | -347663 | -347663 | Global Improvement.
8 | 1 | 282 | 282 | Search | -347697 | -347697 | Global Improvement.
11 | 1 | 396 | 396 | Search | -347707 | -347707 | Global Improvement.
11 | 1 | 397 | 397 | Search | -347871 | -347871 | Global Improvement.
11 | 1 | 398 | 398 | Search | -347935 | -347935 | Global Improvement.
11 | 1 | 399 | 399 | Search | -347985 | -347985 | Global Improvement.
11 | 1 | 400 | 400 | Search | -348031 | -348031 | Global Improvement.
11 | 1 | 401 | 401 | Search | -348077 | -348077 | Global Improvement.
11 | 1 | 402 | 402 | Search | -348087 | -348087 | Global Improvement.
11 | 1 | 403 | 403 | Search | -348091 | -348091 | Global Improvement.
11 | 1 | 407 | 407 | Search | -348093 | -348093 | Global Improvement.
11 | 1 | 408 | 408 | Search | -348121 | -348121 | Global Improvement.
11 | 1 | 409 | 409 | Search | -348127 | -348127 | Global Improvement.
11 | 1 | 410 | 410 | Search | -348167 | -348167 | Global Improvement.
21 | 1 | 780 | 780 | Search | -348177 | -348177 | Global Improvement.
21 | 1 | 781 | 781 | Search | -348257 | -348257 | Global Improvement.
21 | 1 | 782 | 782 | Search | -348337 | -348337 | Global Improvement.
21 | 1 | 783 | 783 | Search | -348441 | -348441 | Global Improvement.
21 | 1 | 784 | 784 | Search | -348491 | -348491 | Global Improvement.
21 | 1 | 785 | 785 | Search | -348541 | -348541 | Global Improvement.
21 | 1 | 786 | 786 | Search | -348581 | -348581 | Global Improvement.
21 | 1 | 787 | 787 | Search | -348603 | -348603 | Global Improvement.
21 | 1 | 788 | 788 | Search | -348616 | -348616 | Global Improvement.
21 | 1 | 789 | 789 | Search | -348618 | -348618 | Global Improvement.
21 | 1 | 790 | 790 | Search | -348684 | -348684 | Global Improvement.
21 | 1 | 791 | 791 | Search | -348698 | -348698 | Global Improvement.
22 | 1 | 792 | 792 | Search | -348824 | -348824 | Global Improvement.
22 | 1 | 793 | 793 | Search | -348842 | -348842 | Global Improvement.
25 | 1 | 913 | 913 | Search | -348869 | -348869 | Global Improvement.
25 | 1 | 914 | 914 | Search | -348889 | -348889 | Global Improvement.
25 | 1 | 915 | 915 | Search | -348905 | -348905 | Global Improvement.
25 | 1 | 916 | 916 | Search | -348921 | -348921 | Global Improvement.
25 | 1 | 917 | 917 | Search | -348955 | -348955 | Global Improvement.
25 | 1 | 918 | 918 | Search | -349041 | -349041 | Global Improvement.
25 | 1 | 919 | 919 | Search | -349049 | -349049 | Global Improvement.
527 | 33 | 17772 | 53 | Search | -349051 | -349051 | Global Improvement.

 Optimization finished in 4.006607534s. 
 Objective of best solution found: -349051Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -323942 | -323942 | Global Improvement.
0 | 1 | 2 | 2 | Search | -324682 | -324682 | Global Improvement.
0 | 1 | 3 | 3 | Search | -325350 | -325350 | Global Improvement.
0 | 1 | 4 | 4 | Search | -325974 | -325974 | Global Improvement.
0 | 1 | 5 | 5 | Search | -326590 | -326590 | Global Improvement.
0 | 1 | 6 | 6 | Search | -327156 | -327156 | Global Improvement.
0 | 1 | 7 | 7 | Search | -327710 | -327710 | Global Improvement.
0 | 1 | 8 | 8 | Search | -328230 | -328230 | Global Improvement.
0 | 1 | 9 | 9 | Search | -328726 | -328726 | Global Improvement.
0 | 1 | 10 | 10 | Search | -329210 | -329210 | Global Improvement.
0 | 1 | 11 | 11 | Search | -329680 | -329680 | Global Improvement.
0 | 1 | 12 | 12 | Search | -330090 | -330090 | Global Improvement.
0 | 1 | 13 | 13 | Search | -330576 | -330576 | Global Improvement.
0 | 1 | 14 | 14 | Search | -330974 | -330974 | Global Improvement.
0 | 1 | 15 | 15 | Search | -331356 | -331356 | Global Improvement.
0 | 1 | 16 | 16 | Search | -331832 | -331832 | Global Improvement.
0 | 1 | 17 | 17 | Search | -332272 | -332272 | Global Improvement.
0 | 1 | 18 | 18 | Search | -332726 | -332726 | Global Improvement.
0 | 1 | 19 | 19 | Search | -333052 | -333052 | Global Improvement.
0 | 1 | 20 | 20 | Search | -333344 | -333344 | Global Improvement.
0 | 1 | 21 | 21 | Search | -333632 | -333632 | Global Improvement.
0 | 1 | 22 | 22 | Search | -333894 | -333894 | Global Improvement.
0 | 1 | 23 | 23 | Search | -334152 | -334152 | Global Improvement.
0 | 1 | 24 | 24 | Search | -334404 | -334404 | Global Improvement.
0 | 1 | 25 | 25 | Search | -334620 | -334620 | Global Improvement.
0 | 1 | 26 | 26 | Search | -334832 | -334832 | Global Improvement.
0 | 1 | 27 | 27 | Search | -335042 | -335042 | Global Improvement.
0 | 1 | 28 | 28 | Search | -335249 | -335249 | Global Improvement.
0 | 1 | 29 | 29 | Search | -335441 | -335441 | Global Improvement.
0 | 1 | 30 | 30 | Search | -335625 | -335625 | Global Improvement.
0 | 1 | 31 | 31 | Search | -335805 | -335805 | Global Improvement.
0 | 1 | 32 | 32 | Search | -336001 | -336001 | Global Improvement.
1 | 1 | 33 | 33 | Search | -336285 | -336285 | Global Improvement.
1 | 1 | 34 | 34 | Search | -336513 | -336513 | Global Improvement.
1 | 1 | 35 | 35 | Search | -336717 | -336717 | Global Improvement.
1 | 1 | 36 | 36 | Search | -336885 | -336885 | Global Improvement.
1 | 1 | 37 | 37 | Search | -337095 | -337095 | Global Improvement.
1 | 1 | 38 | 38 | Search | -337255 | -337255 | Global Improvement.
1 | 1 | 39 | 39 | Search | -337457 | -337457 | Global Improvement.
1 | 1 | 40 | 40 | Search | -337655 | -337655 | Global Improvement.
1 | 1 | 41 | 41 | Search | -337967 | -337967 | Global Improvement.
1 | 1 | 42 | 42 | Search | -338126 | -338126 | Global Improvement.
1 | 1 | 43 | 43 | Search | -338220 | -338220 | Global Improvement.
1 | 1 | 44 | 44 | Search | -338388 | -338388 | Global Improvement.
1 | 1 | 45 | 45 | Search | -338516 | -338516 | Global Improvement.
